time,FeeMedUSD
2018-04-25,1.5298777238847336
2018-04-26,1.402865026987756
2018-04-27,0.9753725238136761
2018-04-28,0.8307684692092435
2018-04-29,0.4348930503047694
2018-04-30,0.25517428727251606
2018-05-01,0.27270939284900053
2018-05-02,0.3279430678331913
2018-05-03,0.37462189962490355
2018-05-04,0.391938306421964
2018-05-05,0.329632902229924
2018-05-06,0.2878526045821158
2018-05-07,0.4020659419704705
2018-05-08,0.41704397336361776
2018-05-09,0.3150341330724721
2018-05-10,0.2619076341525307
2018-05-11,0.39581285119253684
2018-05-12,0.33943101067212167
2018-05-13,0.29165824196621265
2018-05-14,0.42731053533175933
2018-05-15,0.5157590374837171
2018-05-16,0.3799955154673377
2018-05-17,0.48737825312926336
2018-05-18,1.1855644495616608
2018-05-19,0.3200445913697662
2018-05-20,0.17456981550773526
2018-05-21,0.17259170525027762
2018-05-22,0.20579343187612523
2018-05-23,0.17486017353988897
2018-05-24,0.1575729893082409
2018-05-25,0.20820753391184102
2018-05-26,0.14498754005966105
2018-05-27,0.11227435357960258
2018-05-28,0.14477637423035655
2018-05-29,0.18112329951785502
2018-05-30,0.17588585682089428
2018-05-31,0.15406208246095848
2018-06-01,0.15039671474576283
2018-06-02,0.1154782175863939
2018-06-03,0.10444126157256575
2018-06-04,0.10241741577040324
2018-06-05,0.11645059274658096
2018-06-06,0.15370408596524832
2018-06-07,0.1732504224554647
2018-06-08,0.1378166501303098
2018-06-09,0.10246168822267678
2018-06-10,0.10198040531102277
2018-06-11,0.15479763073337233
2018-06-12,0.13275307149143778
2018-06-13,0.28505439519497366
2018-06-14,0.3000633958211281
2018-06-15,0.22443656880949459
2018-06-16,0.12230678727178258
2018-06-17,0.09282548626892168
2018-06-18,0.09090369871651668
2018-06-19,0.17154432445780243
2018-06-20,2.115374506123882
2018-06-21,1.4308346653288373
2018-06-22,1.007162103548773
2018-06-23,0.24363494925389245
2018-06-24,0.09957309255762722
2018-06-25,0.12986553717217997
2018-06-26,0.11399760792828763
2018-06-27,0.16913467577288124
2018-06-28,0.11916465172858556
2018-06-29,0.09406021537199297
2018-06-30,0.09639818341942723
2018-07-01,0.08626061842702513
2018-07-02,0.11419258447672705
2018-07-03,0.14686175761671544
2018-07-04,0.1230335341384571
2018-07-05,0.11070795494154302
2018-07-06,0.09976870152925775
2018-07-07,0.09136532844971361
2018-07-08,0.08642641854385741
2018-07-09,0.10655774525526601
2018-07-10,0.10674970134922276
2018-07-11,0.11531381532605486
2018-07-12,0.11401172817669782
2018-07-13,0.11256890841832563
2018-07-14,0.09457730067745168
2018-07-15,0.11743067906560486
2018-07-16,0.14367838723609289
2018-07-17,0.14750998578175034
2018-07-18,0.22600181471539457
2018-07-19,0.19339618832004668
2018-07-20,0.1641305496977207
2018-07-21,0.12709120038981594
2018-07-22,0.10122493765802455
2018-07-23,0.15432317254821742
2018-07-24,0.16131821338041202
2018-07-25,0.16421846231556406
2018-07-26,0.1282056786068382
2018-07-27,0.09702270463658681
2018-07-28,0.109423210357405
2018-07-29,0.10081267152396266
2018-07-30,0.144232967515415
2018-07-31,0.14507799841502625
2018-08-01,0.13894360663913796
2018-08-02,0.13991698597812685
2018-08-03,0.14244603648780824
2018-08-04,0.09494994933243718
2018-08-05,0.07945694158655753
2018-08-06,0.1036726637774401
2018-08-07,0.09196487296053765
2018-08-08,0.095640351158872
2018-08-09,0.14690137073804796
2018-08-10,0.09608587410508468
2018-08-11,0.07084026727846286
2018-08-12,0.05525355198787261
2018-08-13,0.0991257160534542
2018-08-14,0.14175628264246634
2018-08-15,0.1116725255640591
2018-08-16,0.13839651001636458
2018-08-17,0.11255679265154886
2018-08-18,0.0875422522724255
2018-08-19,0.05867607378915259
2018-08-20,0.16246947567627118
2018-08-21,0.17554982218990053
2018-08-22,0.1462042758336294
2018-08-23,0.12843842189110172
2018-08-24,0.11372748730076561
2018-08-25,0.07622346001315018
2018-08-26,0.05913844490494452
2018-08-27,0.07030655403033317
2018-08-28,0.2127892142489772
2018-08-29,0.1669032480557482
2018-08-30,0.1786329503889072
2018-08-31,0.2012702833540327
2018-09-01,0.14744322722048517
2018-09-02,0.12941121996918759
2018-09-03,0.11481317878405621
2018-09-04,0.19780485255443594
2018-09-05,0.2890205902993806
2018-09-06,0.2747051351674577
2018-09-07,0.23981181855181744
2018-09-08,0.17146367481978073
2018-09-09,0.17085439412482764
2018-09-10,0.11413539536462311
2018-09-11,0.1434620030167883
2018-09-12,0.17160278617101105
2018-09-13,0.12131515119504091
2018-09-14,0.14314308835627113
2018-09-15,0.12219762295126245
2018-09-16,0.0944072903105318
2018-09-17,0.0762922715253594
2018-09-18,0.10588380809602571
2018-09-19,0.07660742250964345
2018-09-20,0.08812111242578606
2018-09-21,0.13253086939216838
2018-09-22,0.09193207666112514
2018-09-23,0.07520919545142601
2018-09-24,0.06629157363240216
2018-09-25,0.1048446953133489
2018-09-26,0.1311393506883373
2018-09-27,0.2031417328633081
2018-09-28,0.2649250463939216
2018-09-29,0.13136075799411168
2018-09-30,0.09701988506640274
2018-10-01,0.13254863941168915
2018-10-02,0.23372816890628878
2018-10-03,0.20699190813395094
2018-10-04,0.13666556474237276
2018-10-05,0.20835413270417308
2018-10-06,0.18177577326614563
2018-10-07,0.11094120359538276
2018-10-08,0.12766856634852136
2018-10-09,0.13655368105096438
2018-10-10,0.11445516570312102
2018-10-11,0.09411336509902976
2018-10-12,0.12123304003145527
2018-10-13,0.09519645229634134
2018-10-14,0.10572723678655752
2018-10-15,0.1382606727862712
2018-10-16,0.1479783609471362
2018-10-17,0.1459922776659732
2018-10-18,0.13944325990374057
2018-10-19,0.13666169655765348
2018-10-20,0.10400594207321455
2018-10-21,0.08891661937050266
2018-10-22,0.11585724813152543
2018-10-23,0.12088416690368214
2018-10-24,0.12930228140549388
2018-10-25,0.13265617108151964
2018-10-26,0.12776196561855638
2018-10-27,0.09953806473741383
2018-10-28,0.09129452385622443
2018-10-29,0.1365343098155466
2018-10-30,0.1417509906579779
2018-10-31,0.10783801952568674
2018-11-01,0.1027562355094681
2018-11-02,0.1266459632248686
2018-11-03,0.09188361926929574
2018-11-04,0.09149101350416429
2018-11-05,0.11890272279991523
2018-11-06,0.13532846104862364
2018-11-07,0.16336685820177976
2018-11-08,0.1937402088288953
2018-11-09,0.18329341530740806
2018-11-10,0.1668327403967738
2018-11-11,0.13735177994216238
2018-11-12,0.13703182324572752
2018-11-13,0.13726784200800707
2018-11-14,0.19063963553302157
2018-11-15,0.3380737395020457
2018-11-16,0.36933229073337204
2018-11-17,0.2183383549922295
2018-11-18,0.17416104820879613
2018-11-19,0.3639196697975279
2018-11-20,0.5057123673859996
2018-11-21,0.4577982738598306
2018-11-22,0.32827979404031526
2018-11-23,0.3123041997203972
2018-11-24,0.22365918250699005
2018-11-25,0.24766489236499123
2018-11-26,0.2664205914739918
2018-11-27,0.25605049038059635
2018-11-28,0.3067557623676766
2018-11-29,0.34217526749645827
2018-11-30,0.32215792496118045
2018-12-01,0.2522858439909348
2018-12-02,0.1878865516562945
2018-12-03,0.22760185839296002
2018-12-04,0.2030952874234714
2018-12-05,0.1593610160712801
2018-12-06,0.12418322318901215
2018-12-07,0.16750296609339568
2018-12-08,0.10244301291036828
2018-12-09,0.08851098939947401
2018-12-10,0.10093993271364993
2018-12-11,0.11130513144582128
2018-12-12,0.10830412872185863
2018-12-13,0.10133141638123909
2018-12-14,0.09398507677729395
2018-12-15,0.06548512234122744
2018-12-16,0.06857359635525426
2018-12-17,0.08013068343509644
2018-12-18,0.13525613193931055
2018-12-19,0.16432691248004697
2018-12-20,0.14997748928559898
2018-12-21,0.18565815584300405
2018-12-22,0.12017751678524244
2018-12-23,0.06387120533372305
2018-12-24,0.10043553832937471
2018-12-25,0.06819751811602863
2018-12-26,0.05962791572237282
2018-12-27,0.04022886721329044
2018-12-28,0.04401116239434245
2018-12-29,0.04289561201912328
2018-12-30,0.030832784150870835
2018-12-31,0.028170207542314415
2019-01-01,0.025819038898772635
2019-01-02,0.04291915434308589
2019-01-03,0.05782545833846873
2019-01-04,0.05174813251614266
2019-01-05,0.02841363238337816
2019-01-06,0.04191649550884864
2019-01-07,0.08118066086467557
2019-01-08,0.08648020961633547
2019-01-09,0.1052719700472824
2019-01-10,0.10060176266931027
2019-01-11,0.10807249357716532
2019-01-12,0.07234044156633541
2019-01-13,0.04771791347048504
2019-01-14,0.05955118994644073
2019-01-15,0.07162586030976041
2019-01-16,0.10597326559367612
2019-01-17,0.10876705842308576
2019-01-18,0.07341573981266514
2019-01-19,0.04682873490639977
2019-01-20,0.03626771566043256
2019-01-21,0.0473066409989421
2019-01-22,0.06832658948109291
2019-01-23,0.08197770939230864
2019-01-24,0.08840485377620681
2019-01-25,0.09679750653440086
2019-01-26,0.07370186704406786
2019-01-27,0.053524101796361696
2019-01-28,0.09800204822518717
2019-01-29,0.08985349677682063
2019-01-30,0.07838402574845119
2019-01-31,0.08746987595075988
2019-02-01,0.08564394029751017
2019-02-02,0.056083348903097595
2019-02-03,0.054164653050780186
2019-02-04,0.0488851894914231
2019-02-05,0.04821036271035354
2019-02-06,0.04566338630928108
2019-02-07,0.03375667967060195
2019-02-08,0.07456157934087665
2019-02-09,0.06025790153313849
2019-02-10,0.041154852658357714
2019-02-11,0.0850976580621566
2019-02-12,0.19819573221131512
2019-02-13,0.1841683966883402
2019-02-14,0.1009803294694331
2019-02-15,0.1318696061087287
2019-02-16,0.09284466246811802
2019-02-17,0.057312022526604396
2019-02-18,0.11706639269452956
2019-02-19,0.18300754621220355
2019-02-20,0.22488831102150786
2019-02-21,0.22664640428047952
2019-02-22,0.2186963652777117
2019-02-23,0.15063703859469613
2019-02-24,0.16071660804514593
2019-02-25,0.19584023801729958
2019-02-26,0.17037233706894198
2019-02-27,0.1575603712249151
2019-02-28,0.1327531703039157
2019-03-01,0.1430511512793571
2019-03-02,0.12202287781371143
2019-03-03,0.09796369043950919
2019-03-04,0.1570979156027585
2019-03-05,0.1779515337950206
2019-03-06,0.2508421374673996
2019-03-07,0.27014597717268274
2019-03-08,0.23434681606859115
2019-03-09,0.18273117731378152
2019-03-10,0.13843271777912322
2019-03-11,0.15887721801943325
2019-03-12,0.19275279544817364
2019-03-13,0.22634102072530676
2019-03-14,0.2228257483851725
2019-03-15,0.19400317436689646
2019-03-16,0.15081429170514318
2019-03-17,0.10635911708614257
2019-03-18,0.09975203086448575
2019-03-19,0.09978431255202229
2019-03-20,0.16936813469172418
2019-03-21,0.24104172079231453
2019-03-22,0.13553185771083587
2019-03-23,0.09126230667685577
2019-03-24,0.07401323265666858
2019-03-25,0.13925054982255394
2019-03-26,0.20098126252793674
2019-03-27,0.2903472708794566
2019-03-28,0.27880026298435123
2019-03-29,0.36351219184871736
2019-03-30,0.36151857323735226
2019-03-31,0.2987214277625717
2019-04-01,0.413841780771479
2019-04-02,0.7868508248835868
2019-04-03,1.0313305231631416
2019-04-04,1.178753841286155
2019-04-05,0.8153825283583875
2019-04-06,0.5606802634260143
2019-04-07,0.6139757265844067
2019-04-08,1.08415840469702
2019-04-09,0.9427376115563416
2019-04-10,0.8605021397302163
2019-04-11,0.8333598914175926
2019-04-12,0.7755429972988399
2019-04-13,0.28469575785359436
2019-04-14,0.36535956627789296
2019-04-15,0.5042897738457041
2019-04-16,0.5450643216452014
2019-04-17,0.6025461468899227
2019-04-18,0.5436857409754524
2019-04-19,0.5941673209306183
2019-04-20,0.5388368887797194
2019-04-21,0.27325986553360604
2019-04-22,0.6327041731014937
2019-04-23,0.9323686650000005
2019-04-24,1.0499412133867594
2019-04-25,0.7839186738301995
2019-04-26,0.7449198165187707
2019-04-27,0.42698095972451194
2019-04-28,0.26263363708306237
2019-04-29,0.5303264508077143
2019-04-30,0.6569579545814903
2019-05-01,0.4444549610149386
2019-05-02,0.39132546755071906
2019-05-03,0.6394026338857399
2019-05-04,0.5374524857387991
2019-05-05,0.559430827238895
2019-05-06,0.6289315653325537
2019-05-07,0.8724635551824192
2019-05-08,0.9630278265939801
2019-05-09,1.0555486045357276
2019-05-10,1.4207023669083136
2019-05-11,1.605804664638388
2019-05-12,1.2302328265245595
2019-05-13,1.2634227292323792
2019-05-14,1.6491871075510514
2019-05-15,2.3708265414934524
2019-05-16,2.8342768126427837
2019-05-17,2.602961841445378
2019-05-18,1.6934421462549858
2019-05-19,1.8420443585592352
2019-05-20,2.3133332489914604
2019-05-21,2.511306956560398
2019-05-22,2.1129671067667215
2019-05-23,2.0296501224777903
2019-05-24,2.461145107278818
2019-05-25,1.9197874618989847
2019-05-26,1.0738902543229139
2019-05-27,2.547169680044536
2019-05-28,2.644510869799796
2019-05-29,2.3473684828642893
2019-05-30,2.4814865889538256
2019-05-31,3.4319007186297203
2019-06-01,2.350347765743038
2019-06-02,2.3691077602603197
2019-06-03,3.290611351520829
2019-06-04,2.5634946701430166
2019-06-05,2.0896979752149147
2019-06-06,1.455800734650613
2019-06-07,1.218356582127953
2019-06-08,1.0001772553602575
2019-06-09,0.7754683989592113
2019-06-10,1.1783726602365687
2019-06-11,1.2992873148474569
2019-06-12,1.4883308764895973
2019-06-13,1.3264650852430344
2019-06-14,1.4090767800333146
2019-06-15,1.1313702570310735
2019-06-16,1.24685803100914
2019-06-17,1.8712902322998826
2019-06-18,1.5063476019554056
2019-06-19,1.4494900416683139
2019-06-20,1.7260469358985384
2019-06-21,2.1193471534084636
2019-06-22,2.1513773421694955
2019-06-23,1.3976624981268162
2019-06-24,1.6803423950757788
2019-06-25,2.195156589125891
2019-06-26,3.3046230499712337
2019-06-27,3.4926982455198283
2019-06-28,3.2121454124983595
2019-06-29,1.9875400974774926
2019-06-30,2.0102211382171196
2019-07-01,2.1486841708316935
2019-07-02,1.9668557610399762
2019-07-03,1.7206135036700738
2019-07-04,1.45770569359724
2019-07-05,1.168799872406692
2019-07-06,0.8563084358801865
2019-07-07,0.7142930477041501
2019-07-08,1.1245351761033524
2019-07-09,1.3077240277608155
2019-07-10,1.8655341818881312
2019-07-11,1.6020371315405966
2019-07-12,1.267333368241441
2019-07-13,0.919661150858287
2019-07-14,0.720535120544283
2019-07-15,1.0937306654382808
2019-07-16,0.8760805299900641
2019-07-17,1.0504019888053011
2019-07-18,1.351646965682762
2019-07-19,1.3919359126786226
2019-07-20,0.9700345153297204
2019-07-21,0.8420934601456805
2019-07-22,0.9093747743369859
2019-07-23,0.9142436908161425
2019-07-24,0.9263977009555819
2019-07-25,0.8791671022031835
2019-07-26,0.6926018208526269
2019-07-27,0.5621714538189719
2019-07-28,0.3459313331472238
2019-07-29,0.47026578316148215
2019-07-30,0.8668554722241962
2019-07-31,0.7414491862400993
2019-08-01,0.7072208769776768
2019-08-02,0.636835920602874
2019-08-03,0.27242262604909295
2019-08-04,0.15754653804337715
2019-08-05,0.6557611314082218
2019-08-06,0.6535382634703121
2019-08-07,1.5314519958531894
2019-08-08,1.4504955052208022
2019-08-09,1.316513028753294
2019-08-10,0.8084428097866304
2019-08-11,0.36804383213281155
2019-08-12,1.0920200639720399
2019-08-13,1.440971460946602
2019-08-14,1.00243795917008
2019-08-15,0.9183193484112308
2019-08-16,0.9167941897699414
2019-08-17,0.7386918479973197
2019-08-18,0.5990093524106485
2019-08-19,0.7059770871676424
2019-08-20,0.7152204539900884
2019-08-21,0.8163287235979249
2019-08-22,0.8250603252101482
2019-08-23,0.6029789475929088
2019-08-24,0.4675777760968796
2019-08-25,0.23331824158046713
2019-08-26,0.44559366931127786
2019-08-27,0.4758727695534072
2019-08-28,0.3859773111301139
2019-08-29,0.3608967846322092
2019-08-30,0.4178741270690882
2019-08-31,0.2708616898122152
2019-09-01,0.23723935833258616
2019-09-02,0.33062200093241295
2019-09-03,0.4147696056182862
2019-09-04,0.5482184053799622
2019-09-05,0.48943934420307506
2019-09-06,0.44887542082106585
2019-09-07,0.3530352143003394
2019-09-08,0.29827223374089196
2019-09-09,0.3984198289001509
2019-09-10,0.4784775592894229
2019-09-11,0.4500071094387988
2019-09-12,0.3702555813599641
2019-09-13,0.346051581084862
2019-09-14,0.2824040914246628
2019-09-15,0.20529889977552232
2019-09-16,0.30465733601782713
2019-09-17,0.4730763588067799
2019-09-18,0.3882639938871462
2019-09-19,0.42387924773189817
2019-09-20,0.419314258538077
2019-09-21,0.2853116225090998
2019-09-22,0.14648545646358271
2019-09-23,0.4381118953662186
2019-09-24,0.40699596649208103
2019-09-25,0.450439709353308
2019-09-26,0.285960511875149
2019-09-27,0.3791297650948382
2019-09-28,0.2325261050310929
2019-09-29,0.20943527437952011
2019-09-30,0.5810907602610873
2019-10-01,0.6992537719093216
2019-10-02,0.5480802641962711
2019-10-03,0.49980028156784034
2019-10-04,0.256892486318532
2019-10-05,0.12212450570689665
2019-10-06,0.11051436006855643
2019-10-07,0.1475748603213033
2019-10-08,0.20966694709115136
2019-10-09,0.377724721278464
2019-10-10,0.36971569534827564
2019-10-11,0.26137909753217703
2019-10-12,0.20226712850084758
2019-10-13,0.11889653434153359
2019-10-14,0.22735507621262416
2019-10-15,0.24514780733093391
2019-10-16,0.2538823098821391
2019-10-17,0.24120598274285684
2019-10-18,0.23909833308687314
2019-10-19,0.18058940510185856
2019-10-20,0.11770245053281476
2019-10-21,0.07250890975365283
2019-10-22,0.10791252021152548
2019-10-23,0.19420725371130348
2019-10-24,0.27938983025841746
2019-10-25,0.3999374692031329
2019-10-26,0.5879075481265229
2019-10-27,0.6294045754980158
2019-10-28,0.5145118252016857
2019-10-29,0.49438387743505563
2019-10-30,0.4560205825361719
2019-10-31,0.5126955287312683
2019-11-01,0.5645192865265705
2019-11-02,0.42966881669351265
2019-11-03,0.38965981323132076
2019-11-04,0.6133236117063241
2019-11-05,0.6136858756546725
2019-11-06,0.546234560191975
2019-11-07,0.5398419533139597
2019-11-08,0.576184026096644
2019-11-09,0.4138425508748892
2019-11-10,0.30763914240335966
2019-11-11,0.3067049191209819
2019-11-12,0.341802582179611
2019-11-13,0.4413171595317969
2019-11-14,0.307950423325073
2019-11-15,0.28978700012488545
2019-11-16,0.23101705911740197
2019-11-17,0.1768223018316014
2019-11-18,0.2913337895206313
2019-11-19,0.38757818711613096
2019-11-20,0.3006093644482453
2019-11-21,0.3459780118304499
2019-11-22,0.3988811054158476
2019-11-23,0.21220050409260974
2019-11-24,0.1970531430186732
2019-11-25,0.35980785217304523
2019-11-26,0.48753638316788994
2019-11-27,0.39245067939439765
2019-11-28,0.2869682209700577
2019-11-29,0.38831663066908273
2019-11-30,0.371311359460538
2019-12-01,0.2889204746744739
2019-12-02,0.2646301807882923
2019-12-03,0.21985096716041375
2019-12-04,0.2251086347586208
2019-12-05,0.18621278289358859
2019-12-06,0.21525233272898295
2019-12-07,0.16301173243707187
2019-12-08,0.11910783506243133
2019-12-09,0.16588914057539444
2019-12-10,0.1924459623656458
2019-12-11,0.22249435138129153
2019-12-12,0.2199573231617124
2019-12-13,0.1969889321480714
2019-12-14,0.1424828078695061
2019-12-15,0.16291957760876274
2019-12-16,0.1808005375431712
2019-12-17,0.18009421395054054
2019-12-18,0.27178937679443305
2019-12-19,0.25840542177701936
2019-12-20,0.2276679055626803
2019-12-21,0.14487664664887018
2019-12-22,0.06791297386364228
2019-12-23,0.1284234726162536
2019-12-24,0.14500200683956524
2019-12-25,0.09355717589566047
2019-12-26,0.11381920097675624
2019-12-27,0.11116263087025596
2019-12-28,0.08081147498978959
2019-12-29,0.06563721726995209
2019-12-30,0.06636586538390182
2019-12-31,0.09589974583116898
2020-01-01,0.06453568681911162
2020-01-02,0.08190306992317062
2020-01-03,0.11236315177444761
2020-01-04,0.08239030226104738
2020-01-05,0.05193290199115079
2020-01-06,0.1753517128485799
2020-01-07,0.20991104052115728
2020-01-08,0.3455999157980318
2020-01-09,0.33535513839915254
2020-01-10,0.3441351925506314
2020-01-11,0.1905191703421626
2020-01-12,0.1260606518944196
2020-01-13,0.17600212921735292
2020-01-14,0.2693201201407072
2020-01-15,0.3267284993491876
2020-01-16,0.29294788313323206
2020-01-17,0.2985701537890123
2020-01-18,0.24713204334199879
2020-01-19,0.19650796640491533
2020-01-20,0.17099792396689661
2020-01-21,0.23800344969101686
2020-01-22,0.24940544966992406
2020-01-23,0.22455376303891292
2020-01-24,0.13949135426701584
2020-01-25,0.10664621899137934
2020-01-26,0.09722774034069435
2020-01-27,0.2577117212967737
2020-01-28,0.26813667908104044
2020-01-29,0.21994820097845708
2020-01-30,0.2158525059039743
2020-01-31,0.26986409312464527
2020-02-01,0.21916085762898882
2020-02-02,0.20453257668234945
2020-02-03,0.2156628429767528
2020-02-04,0.2970199537501028
2020-02-05,0.30723384451775865
2020-02-06,0.38869468221951375
2020-02-07,0.4584570703237976
2020-02-08,0.3599781765936738
2020-02-09,0.28950889294067605
2020-02-10,0.41779835446775915
2020-02-11,0.5034416274633748
2020-02-12,0.5664921939887516
2020-02-13,0.5531262753142983
2020-02-14,0.5259556124335977
2020-02-15,0.4632739950440618
2020-02-16,0.3997737123868545
2020-02-17,0.3085997477348978
2020-02-18,0.3101411413062008
2020-02-19,0.4225387007960551
2020-02-20,0.39196400809200194
2020-02-21,0.32015931758872024
2020-02-22,0.2780666579145239
2020-02-23,0.2596928166971571
2020-02-24,0.3099904932843015
2020-02-25,0.33545990832935696
2020-02-26,0.38301563593116894
2020-02-27,0.3353589262078901
2020-02-28,0.294107445719942
2020-02-29,0.24587688708495328
2020-03-01,0.13051830509912343
2020-03-02,0.2503536968040403
2020-03-03,0.27744516783335826
2020-03-04,0.26671901716860313
2020-03-05,0.28003482830488013
2020-03-06,0.3260021115017392
2020-03-07,0.2462161534932847
2020-03-08,0.18181755801248278
2020-03-09,0.2509471254655137
2020-03-10,0.3103855698327737
2020-03-11,0.3598109492920026
2020-03-12,0.4102344056373117
2020-03-13,0.7974440114319411
2020-03-14,0.5145172506428991
2020-03-15,0.5866071093174455
2020-03-16,0.6590996929459614
2020-03-17,0.7098115372895383
2020-03-18,0.8373994360437267
2020-03-19,0.9490193286765927
2020-03-20,1.0302185815716023
2020-03-21,0.6984247303016429
2020-03-22,0.4571159808008415
2020-03-23,0.7511261225193803
2020-03-24,0.6367876656038219
2020-03-25,0.8448092869437056
2020-03-26,0.7321159558256279
2020-03-27,0.560285460224566
2020-03-28,0.3739091934143778
2020-03-29,0.1627969236678375
2020-03-30,0.21216041187777923
2020-03-31,0.26166935029021854
2020-04-01,0.2618049654431964
2020-04-02,0.2268096627956632
2020-04-03,0.24664700021661765
2020-04-04,0.17136252943345878
2020-04-05,0.1147647307877441
2020-04-06,0.21536910722021047
2020-04-07,0.2535064169834776
2020-04-08,0.267758113828395
2020-04-09,0.2866544747089041
2020-04-10,0.22040610253976922
2020-04-11,0.11811540704894793
2020-04-12,0.11451991376336873
2020-04-13,0.1140039896064015
2020-04-14,0.20200332123131046
2020-04-15,0.2821127585038551
2020-04-16,0.2932373744910496
2020-04-17,0.29699371462181745
2020-04-18,0.2277611678953032
2020-04-19,0.17775507119630576
2020-04-20,0.2072429880631489
2020-04-21,0.23290736338443024
2020-04-22,0.3377325745738752
2020-04-23,0.4569546871855968
2020-04-24,0.4842406583462274
2020-04-25,0.3925654059308384
2020-04-26,0.30889955457166546
2020-04-27,0.3494426939300519
2020-04-28,0.346226730561683
2020-04-29,0.6483759505466977
2020-04-30,1.5837373078353252
2020-05-01,1.7523333169064714
2020-05-02,1.3465922558065455
2020-05-03,1.0608539119226492
2020-05-04,1.071518967294915
2020-05-05,1.0840565148664405
2020-05-06,0.9843208846200827
2020-05-07,1.3991254447597894
2020-05-08,1.7602836363683514
2020-05-09,1.5997986935951185
2020-05-10,1.146636930389
2020-05-11,1.4737262192502658
2020-05-12,1.80533207695976
2020-05-13,2.1491373150155493
2020-05-14,2.8592263349595655
2020-05-15,2.8702527768218618
2020-05-16,1.9941896513798802
2020-05-17,2.404172815077143
2020-05-18,3.2970130834884235
2020-05-19,3.6814307157920103
2020-05-20,3.849482309683394
2020-05-21,3.5720194282122697
2020-05-22,3.2186372395588156
2020-05-23,1.8600589268122953
2020-05-24,1.3632045057282998
2020-05-25,1.6596934860134602
2020-05-26,1.2419552437049008
2020-05-27,1.1828084096589708
2020-05-28,1.4788705520012166
2020-05-29,1.790649347218492
2020-05-30,1.0001814266892342
2020-05-31,0.8343379937967876
2020-06-01,1.4291028037997306
2020-06-02,1.527777976668604
2020-06-03,1.3292838109723435
2020-06-04,1.124611133828872
2020-06-05,0.8352770712623642
2020-06-06,0.4223275291249093
2020-06-07,0.36455949615312677
2020-06-08,0.6402826983716948
2020-06-09,0.5175270210069045
2020-06-10,0.5152868259432606
2020-06-11,0.4965291865818025
2020-06-12,0.4165439155424751
2020-06-13,0.31118326863778795
2020-06-14,0.2028355668423847
2020-06-15,0.5143665573505317
2020-06-16,0.8039717650318965
2020-06-17,0.7785723493940852
2020-06-18,0.8166474969532792
2020-06-19,0.8162386601398951
2020-06-20,0.5498345052119763
2020-06-21,0.3636844162945552
2020-06-22,0.5560908910081015
2020-06-23,0.6327399224645763
2020-06-24,0.6767121488407132
2020-06-25,0.6390685621997716
2020-06-26,0.4758327922586791
2020-06-27,0.380251475669807
2020-06-28,0.3162320402212881
2020-06-29,0.4508547032105394
2020-06-30,0.6203267609868192
2020-07-01,0.8763562354429825
2020-07-02,0.9083474022047201
2020-07-03,0.8519062578534916
2020-07-04,0.5403634598479163
2020-07-05,0.3927841024225232
2020-07-06,0.4789943655013529
2020-07-07,0.56206864300621
2020-07-08,0.6639105470959643
2020-07-09,0.7510750309939075
2020-07-10,0.7159833924997742
2020-07-11,0.5003775535132379
2020-07-12,0.4097421117616801
2020-07-13,0.6469330399818705
2020-07-14,0.8973285920257456
2020-07-15,1.0763847594220082
2020-07-16,1.2228541105899464
2020-07-17,1.3682511192994922
2020-07-18,1.2804058267608538
2020-07-19,0.9190263899648872
2020-07-20,1.4916852491443144
2020-07-21,1.8702040104792517
2020-07-22,2.296079914925014
2020-07-23,2.397871462153712
2020-07-24,1.971014433087037
2020-07-25,1.8093133963674812
2020-07-26,1.525053334206509
2020-07-27,2.2564702564700085
2020-07-28,3.1981253585647194
2020-07-29,3.42076745432231
2020-07-30,3.7245654900938567
2020-07-31,3.151111804953719
2020-08-01,3.116449294545274
2020-08-02,2.362360764479089
2020-08-03,2.3874456102006505
2020-08-04,2.076075451786814
2020-08-05,3.152363662550921
2020-08-06,3.6334211078600105
2020-08-07,2.8031228523686136
2020-08-08,1.409161036201056
2020-08-09,0.8596860781493834
2020-08-10,2.9404092399202875
2020-08-11,2.863199312303675
2020-08-12,2.662830889449856
2020-08-13,2.3546896231093
2020-08-14,1.977865098154078
2020-08-15,1.18669103613092
2020-08-16,1.0471685623163072
2020-08-17,2.1891267695607644
2020-08-18,3.1169016894278436
2020-08-19,3.3687104184995924
2020-08-20,2.82791142276006
2020-08-21,2.7519828620681257
2020-08-22,2.016830398921586
2020-08-23,0.6560738655430066
2020-08-24,1.5914943688657157
2020-08-25,1.9853442306418285
2020-08-26,2.251274919398266
2020-08-27,2.599546292001321
2020-08-28,1.9754180364033784
2020-08-29,1.371537393827428
2020-08-30,1.5030844150191118
2020-08-31,2.1094600402222197
2020-09-01,2.477865525226362
2020-09-02,2.578996859752157
2020-09-03,2.585896591200703
2020-09-04,2.934663867670338
2020-09-05,2.1957886430284512
2020-09-06,1.3042197470272408
2020-09-07,1.3735365243848443
2020-09-08,1.342426787779402
2020-09-09,1.65829090167295
2020-09-10,1.8751153996904273
2020-09-11,1.8104577153242907
2020-09-12,0.9568621276617619
2020-09-13,0.6580608804463752
2020-09-14,1.1752449887372332
2020-09-15,1.2948192487177386
2020-09-16,1.269144370444876
2020-09-17,1.1323437513924854
2020-09-18,1.1801365950457736
2020-09-19,0.8833553945286682
